dataset,seed,method,stage,trial_id,class_id,x,y
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00058,0,12.95815372467041,-1.2513747215270996
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00113,0,14.945887565612793,4.836153507232666
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00203,1,10.175570487976074,2.2448973655700684
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00205,1,7.304240703582764,9.42593002319336
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00257,1,3.6750845909118652,4.979506492614746
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00202,1,14.425509452819824,7.05091667175293
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00053,0,3.5488383769989014,1.7142183780670166
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00081,0,3.8874564170837402,5.097596645355225
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00049,0,8.715209007263184,8.612415313720703
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00078,0,11.455126762390137,-0.16399134695529938
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00172,1,-5.195302963256836,2.377077579498291
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00131,0,4.917706489562988,6.069819927215576
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00021,0,-3.738985538482666,0.4961426258087158
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00204,1,-4.593947410583496,1.9432803392410278
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00246,1,11.251330375671387,2.616483688354492
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00036,0,9.065064430236816,6.814908504486084
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00238,1,14.418766021728516,7.171395778656006
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00213,1,8.598647117614746,-0.9643092155456543
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00249,1,17.009464263916016,4.542435646057129
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00057,0,10.38149642944336,4.056588649749756
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00011,0,9.888529777526855,8.83340835571289
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00159,1,-3.299190044403076,2.6156210899353027
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00093,0,15.63680648803711,1.2429966926574707
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00086,0,6.813491344451904,8.206167221069336
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00124,0,12.520530700683594,-0.687120795249939
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00253,1,15.299586296081543,2.619490146636963
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00024,0,10.905567169189453,8.783284187316895
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00169,1,4.667470455169678,4.740518093109131
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00218,1,7.139231204986572,8.883557319641113
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00161,1,9.036025047302246,8.316056251525879
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00239,1,6.374953269958496,1.802315354347229
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00230,1,7.556972503662109,9.013208389282227
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00031,0,16.449106216430664,1.8745187520980835
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00144,1,11.103023529052734,2.80865216255188
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00112,0,4.288547992706299,1.8288317918777466
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00044,0,10.918135643005371,8.72317886352539
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00250,1,-1.4951584339141846,0.8774216175079346
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00117,0,6.37328577041626,8.773983001708984
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00240,1,6.334880352020264,2.3582584857940674
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00088,0,-1.8376492261886597,2.9540927410125732
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00222,1,4.687928676605225,6.226583480834961
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00198,1,-2.050978422164917,1.4564768075942993
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00073,0,5.211440563201904,1.7292841672897339
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00070,0,8.600019454956055,-1.237710952758789
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00181,1,-2.236971139907837,3.0616679191589355
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00010,0,8.626165390014648,9.242131233215332
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00255,1,15.081591606140137,2.286895990371704
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00224,1,10.315545082092285,2.9092836380004883
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00074,0,12.51174545288086,-0.6955553889274597
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00083,0,5.201632022857666,2.3824849128723145
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00107,0,-1.3298957347869873,2.825132131576538
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00194,1,-4.2400994300842285,0.7264012694358826
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00168,1,10.624752044677734,4.362821578979492
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00263,1,10.92773723602295,6.9766011238098145
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00109,0,13.470194816589355,6.39202356338501
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00092,0,10.785611152648926,8.353517532348633
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00072,0,4.130646705627441,3.5971622467041016
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00241,1,9.427070617675781,9.25632095336914
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00094,0,3.585819959640503,-0.5293891429901123
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00142,1,2.6058008670806885,1.8816274404525757
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00018,0,4.480453014373779,1.0426162481307983
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00061,0,-1.4943181276321411,2.471693515777588
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00154,1,11.964930534362793,-0.07308010011911392
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00231,1,17.020505905151367,2.8931801319122314
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00221,1,10.160510063171387,7.866008758544922
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00037,0,-2.053797483444214,3.3047568798065186
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00009,0,-2.845716714859009,1.3031737804412842
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00147,1,14.881046295166016,4.428434371948242
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00248,1,4.005992412567139,4.786170482635498
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00236,1,2.4225785732269287,2.089005708694458
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00184,1,10.500261306762695,4.151039123535156
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00048,0,10.559370994567871,2.004257917404175
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00174,1,7.701972007751465,7.24045991897583
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00039,0,-3.3134255409240723,2.2496988773345947
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00075,0,5.059572219848633,2.355895519256592
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00111,0,3.8368704319000244,0.9051339030265808
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00101,0,6.115111351013184,2.029417037963867
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00119,0,-2.2907228469848633,2.1321663856506348
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00030,0,14.483731269836426,6.658952236175537
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00151,1,15.701070785522461,2.2749454975128174
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00015,0,9.130790710449219,6.894855499267578
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00136,1,10.193807601928711,1.5827040672302246
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00005,0,3.522050619125366,-0.4685012400150299
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00019,0,4.772797584533691,1.6783831119537354
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00065,0,-4.460676193237305,2.1004416942596436
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00007,0,14.188554763793945,5.283777236938477
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00099,0,14.319463729858398,6.149412155151367
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00229,1,10.596721649169922,2.1050450801849365
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00046,0,11.73338794708252,0.12475454807281494
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00008,0,7.530159950256348,8.680006980895996
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00089,0,11.239208221435547,0.061895135790109634
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00035,0,15.739877700805664,1.0913492441177368
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00260,1,7.448970317840576,0.8768381476402283
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00245,1,-4.080979824066162,0.4270917773246765
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00163,1,16.96640968322754,4.593586444854736
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00170,1,9.402558326721191,9.26154899597168
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00041,0,4.31563663482666,6.175404071807861
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00034,0,7.424637317657471,8.451367378234863
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00118,0,6.998508930206299,1.1657114028930664
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00254,1,10.360363006591797,3.0701568126678467
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00157,1,16.841533660888672,2.7591819763183594
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00185,1,8.176539421081543,1.1588573455810547
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00155,1,14.283060073852539,6.7678751945495605
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00095,0,15.079344749450684,1.7391915321350098
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00125,0,3.878206491470337,1.1371748447418213
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00211,1,14.603039741516113,3.383498430252075
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00262,1,5.918504238128662,1.8978606462478638
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00165,1,16.04029083251953,2.1628942489624023
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00208,1,15.379900932312012,2.033522129058838
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00047,0,17.06374740600586,4.477544784545898
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00186,1,-1.0704580545425415,2.962350606918335
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00216,1,12.27657699584961,6.828557968139648
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00108,0,7.468700885772705,10.038348197937012
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00164,1,-4.034801483154297,0.42345941066741943
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00050,0,11.494958877563477,-0.14706476032733917
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00187,1,-2.4954733848571777,2.268601894378662
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00127,0,3.5314090251922607,1.8227925300598145
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00197,1,3.6360416412353516,-0.4729726314544678
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00217,1,6.545060157775879,8.662260055541992
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00199,1,8.579134941101074,-0.9782506823539734
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00171,1,14.894065856933594,3.739107370376587
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00025,0,12.869739532470703,-1.1147680282592773
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00219,1,7.539409160614014,9.675756454467773
selfregulationscp1,1,umap,baseline,selfregulationscp1_train_n00063,0,3.9418070316314697,3.835712432861328
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00143,1,9.043612480163574,7.382928371429443
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00080,0,4.992435455322266,5.521514892578125
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00067,0,10.095559120178223,2.461320400238037
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00110,0,-1.9722845554351807,2.6841886043548584
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00028,0,-4.298608303070068,1.0931744575500488
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00152,1,8.330859184265137,-0.6354197263717651
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00261,1,-1.7523592710494995,2.098560333251953
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00090,0,12.406844139099121,-0.6316454410552979
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00183,1,-2.822119951248169,2.138320207595825
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00212,1,-1.590705394744873,0.9575983881950378
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00156,1,7.721512317657471,1.0898079872131348
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00150,1,15.05682373046875,3.2151060104370117
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00114,0,4.069353103637695,1.0302096605300903
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00175,1,4.81492280960083,5.137790203094482
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00033,0,6.405877113342285,3.1982932090759277
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00022,0,13.830037117004395,6.0685930252075195
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00188,1,3.3895301818847656,1.2753539085388184
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00256,1,3.721787691116333,5.417409896850586
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00020,0,10.351820945739746,7.740554332733154
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00235,1,11.494029998779297,-0.07387635856866837
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00059,0,2.50685453414917,1.9757559299468994
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00237,1,-2.156487464904785,1.1976267099380493
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00173,1,13.32918930053711,-2.2762980461120605
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00177,1,-3.225116491317749,2.2699673175811768
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00207,1,9.420844078063965,7.644552230834961
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00004,0,-5.150287628173828,2.4746758937835693
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00026,0,14.362296104431152,3.465108871459961
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00043,0,6.348381519317627,8.901558876037598
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00149,1,6.797099590301514,1.4040457010269165
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00045,0,3.8771097660064697,4.547105312347412
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00227,1,6.526302337646484,8.154623985290527
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00014,0,8.595063209533691,-1.2272311449050903
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00085,0,-2.147548198699951,2.7617785930633545
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00182,1,16.76019859313965,2.586210250854492
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00060,0,6.952164649963379,1.1949608325958252
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00234,1,10.294233322143555,3.3127851486206055
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00200,1,13.366437911987305,-2.2047696113586426
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00054,0,3.033266067504883,0.6950992345809937
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00251,1,2.9579334259033203,4.286387920379639
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00103,0,4.0051188468933105,-0.3281778395175934
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00077,0,-2.743943452835083,1.2310651540756226
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00267,1,3.449448347091675,4.413324356079102
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00176,1,14.135346412658691,5.916383266448975
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00051,0,6.361705780029297,3.421271324157715
selfregulationscp1,1,umap,t2a_default,selfregulationscp1_train_n00128,0,10.73399543762207,8.473020553588867
